PWS ID,Name,Violation Name,Analyte Name,Begin Date,End Date,Resolved,Violation & Inspection,Population,County,Count
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2019","Sep 30, 2019",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jul 1, 2019","Sep 30, 2019",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2019","Jun 30, 2019",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Apr 1, 2019","Jun 30, 2019",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2019","Mar 31, 2019",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2018","Dec 31, 2018",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2018","Sep 30, 2018",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2018","Jun 30, 2018",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2018","Mar 31, 2018",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2017","Dec 31, 2017",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2016","Dec 31, 2016",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2015","Dec 31, 2015",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2015","Dec 31, 2015",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2014","Dec 31, 2014",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2014","Dec 31, 2014",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2013","Dec 31, 2013",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2013","Dec 31, 2013",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2012","Dec 31, 2012",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2011","Dec 31, 2011",No,Records,75,OTERO,1
CO0145180,FAYETTE WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2010","Dec 31, 2010",No,Records,75,OTERO,1
CO0132010,FLAGLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2017","Mar 31, 2017",Yes,Records,2160,KIT CARSON,1
CO0132010,FLAGLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2016","Jun 30, 2016",Yes,Records,2160,KIT CARSON,1
CO0160175,FLORISSANT WSD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2015","Jun 30, 2015",Yes,Records,250,TELLER,1
CO0160175,FLORISSANT WSD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2015","Mar 31, 2015",Yes,Records,250,TELLER,1
CO0160175,FLORISSANT WSD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2014","Dec 31, 2014",Yes,Records,250,TELLER,1
CO0153285,FOOTHILLS WS,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Sep 1, 2014","Sep 30, 2014",Yes,Records,96,RIO GRANDE,1
CO0153285,FOOTHILLS WS,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Aug 1, 2014","Aug 31, 2014",Yes,Records,96,RIO GRANDE,1
CO0208360,FOUR SEASONS RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2017","Jun 30, 2017",Yes,Records,122,CHAFFEE,1
CO0262284,FOURWAY BAPTIST CHURCH,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Oct 1, 2012","Oct 31, 2012",Yes,Records,45,WELD,1
CO0145210,FOWLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2014","Dec 31, 2014",Yes,Records,1169,OTERO,1
CO0145210,FOWLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2014","Sep 30, 2014",Yes,Records,1169,OTERO,1
CO0145210,FOWLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2013","Sep 30, 2013",Yes,Records,1169,OTERO,1
CO0145210,FOWLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,SELENIUM,"Jul 1, 2010","Sep 30, 2010",Yes,Records,1169,OTERO,1
CO0145210,FOWLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,SELENIUM,"Apr 1, 2010","Jun 30, 2010",Yes,Records,1169,OTERO,1
CO0145210,FOWLER TOWN OF,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2010","Jun 30, 2010",Yes,Records,1169,OTERO,1
CO0159055,FRISCO TOWN OF,"MCL (TCR), MONTHLY",COLIFORM (TCR),"May 1, 2014","May 31, 2014",Yes,Records,4495,SUMMIT,1
CO0112500,FT GARLAND WSD,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jun 1, 2011","Jun 30, 2011",Yes,Records,477,COSTILLA,1
CO0101060,GALAMBS MOBILE HOME AND RV PARK,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Sep 1, 2012","Sep 30, 2012",Yes,Records,130,ADAMS,1
CO0112700,GARCIA DOMESTIC WUA,"MCL (TCR), ACUTE",COLIFORM (TCR),"Nov 1, 2013","Nov 30, 2013",Yes,Records,100,COSTILLA,1
CO0128300,GARDNER WATER AND SANITATION DIST,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Oct 1, 2011","Oct 31, 2011",Yes,Records,400,HUERFANO,1
CO0139220,GATEWAY CANYONS WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2011","Dec 31, 2011",Yes,Records,370,MESA,1
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2020","Mar 31, 2020",Yes,Records,48,YUMA,3
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2011","Dec 31, 2011",Yes,Records,48,YUMA,1
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2011","Jun 30, 2011",Yes,Records,48,YUMA,1
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jan 1, 2011","Mar 31, 2011",Yes,Records,48,YUMA,1
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Oct 1, 2010","Dec 31, 2010",Yes,Records,48,YUMA,1
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jul 1, 2010","Sep 30, 2010",Yes,Records,48,YUMA,1
CO0263299,GAYTAN WS,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2010","Jun 30, 2010",Yes,Records,48,YUMA,1
CO0130035,GENESEE WSD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2010","Sep 30, 2010",Yes,Records,3900,JEFFERSON,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Aug 1, 2010","Aug 31, 2010",Yes,Records,79,GILPIN,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jul 1, 2010","Jul 31, 2010",Yes,Records,79,GILPIN,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jun 1, 2010","Jun 30, 2010",Yes,Records,79,GILPIN,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,"MCL (TCR), MONTHLY",COLIFORM (TCR),"May 1, 2010","May 31, 2010",Yes,Records,79,GILPIN,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2010","Jun 30, 2010",Yes,Records,79,GILPIN,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Apr 1, 2010","Apr 30, 2010",Yes,Records,79,GILPIN,1
CO0224310,GILPIN COUNTY PUBLIC LIBRARY,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2010","Mar 31, 2010",Yes,Records,79,GILPIN,1
CO0207505,GIRL SCOUTS MEADOW MTN RANCH,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jul 1, 2013","Jul 31, 2013",Yes,Records,175,BOULDER,1
CO0135315,GLACIER VIEW MEADOWS WSA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Apr 1, 2012","Jun 30, 2012",Yes,Records,395,LARIMER,1
CO0135315,GLACIER VIEW MEADOWS WSA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Apr 1, 2012","Jun 30, 2012",Yes,Records,395,LARIMER,1
CO0135315,GLACIER VIEW MEADOWS WSA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2012","Mar 31, 2012",Yes,Records,395,LARIMER,1
CO0135315,GLACIER VIEW MEADOWS WSA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Jan 1, 2012","Mar 31, 2012",Yes,Records,395,LARIMER,1
CO0135315,GLACIER VIEW MEADOWS WSA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Oct 1, 2011","Dec 31, 2011",Yes,Records,395,LARIMER,1
CO0135315,GLACIER VIEW MEADOWS WSA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Oct 1, 2011","Dec 31, 2011",Yes,Records,395,LARIMER,1
CO0235317,GLEN ECHO RESORT,"MCL (TCR), ACUTE",COLIFORM (TCR),"Sep 1, 2013","Sep 30, 2013",Yes,Records,38,LARIMER,1
CO0207319,GOLD HILL INN,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2019","Dec 31, 2019",Yes,Records,100,BOULDER,1
CO0330325,GOOSE CREEK CG,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Aug 1, 2014","Aug 31, 2014",Yes,Records,60,JEFFERSON,1
CO0150300,GRANADA TOWN OF,"MCL (TCR), ACUTE",COLIFORM (TCR),"Apr 1, 2010","Apr 30, 2010",Yes,Records,515,PROWERS,1
CO0150400,GRANADA WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2020","Dec 31, 2020",Yes,Records,378,PROWERS,1
CO0150400,GRANADA WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2020","Sep 30, 2020",Yes,Records,378,PROWERS,1
CO0150400,GRANADA WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2020","Jun 30, 2020",Yes,Records,378,PROWERS,1
CO0150400,GRANADA WA,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jul 1, 2013","Jul 31, 2013",Yes,Records,378,PROWERS,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2017","Dec 31, 2017",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jul 1, 2017","Sep 30, 2017",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2017","Jun 30, 2017",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2017","Mar 31, 2017",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2016","Dec 31, 2016",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jul 1, 2016","Sep 30, 2016",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2016","Jun 30, 2016",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2016","Mar 31, 2016",Yes,Records,182,WELD,1
CO0162302,GREELEY RV PARK,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2015","Dec 31, 2015",Yes,Records,182,WELD,1
CO0136321,GREETVILLE CARBONDALE WATER,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Aug 1, 2015","Aug 31, 2015",Yes,Records,210,LAS ANIMAS,1
CO0310291,GUANELLA PASS CG   WEST,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Sep 1, 2015","Sep 30, 2015",Yes,Records,56,CLEAR CREEK,1
CO0254182,HAHNS PEAK VILLAGE HOA,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jul 1, 2010","Jul 31, 2010",Yes,Records,52,ROUTT,1
CO0106200,HASTY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2020","Dec 31, 2020",No,Records,144,BENT,1
CO0106200,HASTY WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2020","Sep 30, 2020",No,Records,144,BENT,1
CO0101070,HAZELTINE HEIGHTS WATER,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Oct 1, 2011","Oct 31, 2011",Yes,Records,261,ADAMS,1
CO0235038,HERMIT PARK OPEN SPACE,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Apr 1, 2013","Jun 30, 2013",Yes,Records,455,LARIMER,1
CO0235038,HERMIT PARK OPEN SPACE,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jun 1, 2012","Jun 30, 2012",Yes,Records,455,LARIMER,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2018","Jun 30, 2018",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2016","Mar 31, 2016",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2015","Dec 31, 2015",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2015","Sep 30, 2015",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2015","Jun 30, 2015",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2014","Mar 31, 2014",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2013","Dec 31, 2013",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Jan 1, 2011","Dec 31, 2011",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2011","Dec 31, 2011",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jan 1, 2011","Dec 31, 2011",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED URANIUM,"Apr 1, 2010","Jun 30, 2010",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Apr 1, 2010","Jun 30, 2010",Yes,Records,155,JEFFERSON,1
CO0130045,HIDDEN VALLEY WATER DISTRICT,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,GROSS ALPHA,"Jan 1, 2010","Mar 31, 2010",Yes,Records,155,JEFFERSON,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2020","Dec 31, 2020",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Oct 1, 2020","Dec 31, 2020",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jul 1, 2020","Sep 30, 2020",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2020","Jun 30, 2020",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jan 1, 2020","Mar 31, 2020",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Oct 1, 2019","Dec 31, 2019",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jul 1, 2019","Sep 30, 2019",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2019","Jun 30, 2019",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jan 1, 2019","Mar 31, 2019",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2018","Dec 31, 2018",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Oct 1, 2018","Dec 31, 2018",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jul 1, 2018","Sep 30, 2018",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2018","Jun 30, 2018",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2018","Jun 30, 2018",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2018","Mar 31, 2018",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Oct 1, 2017","Dec 31, 2017",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jul 1, 2017","Sep 30, 2017",No,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2014","Jun 30, 2014",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jan 1, 2014","Mar 31, 2014",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Oct 1, 2013","Dec 31, 2013",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,"MCL (TCR), ACUTE",COLIFORM (TCR),"Jul 1, 2010","Jul 31, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jul 1, 2010","Jul 31, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Apr 1, 2010","Jun 30, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Apr 1, 2010","Jun 30, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Apr 1, 2010","Jun 30, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,ARSENIC,"Jan 1, 2010","Mar 31, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL HALOACETIC ACIDS (HAA5),"Jan 1, 2010","Mar 31, 2010",Yes,Records,85,ALAMOSA,1
CO0102300,HIGH VALLEY MHP,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,TOTAL TRIHALOMETHANES (TTHM),"Jan 1, 2010","Mar 31, 2010",Yes,Records,85,ALAMOSA,1
CO0160200,HIGHLAND LAKES WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2014","Dec 31, 2014",Yes,Records,875,TELLER,1
CO0160200,HIGHLAND LAKES WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jul 1, 2014","Sep 30, 2014",Yes,Records,875,TELLER,1
CO0160200,HIGHLAND LAKES WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Oct 1, 2013","Dec 31, 2013",Yes,Records,875,TELLER,1
CO0160200,HIGHLAND LAKES WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jul 1, 2013","Sep 30, 2013",Yes,Records,875,TELLER,1
CO0160200,HIGHLAND LAKES WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Apr 1, 2013","Jun 30, 2013",Yes,Records,875,TELLER,1
CO0160200,HIGHLAND LAKES WD,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,NITRATE,"Jan 1, 2013","Mar 31, 2013",Yes,Records,875,TELLER,1
CO0160200,HIGHLAND LAKES WD,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Jun 1, 2010","Jun 30, 2010",Yes,Records,875,TELLER,1
CO0207343,HIGHLANDS PRESBYTERIAN CAMP,"MCL (TCR), MONTHLY",COLIFORM (TCR),"May 1, 2012","May 31, 2012",Yes,Records,63,BOULDER,1
CO0235345,HILL TOP GENERAL STORE,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Mar 1, 2014","Mar 31, 2014",Yes,Records,42,LARIMER,1
CO0101085,HILLCREST VILLAGE MHP,"MCL (TCR), MONTHLY",COLIFORM (TCR),"Sep 1, 2013","Sep 30, 2013",Yes,Records,1505,ADAMS,1
CO0145300,HILLTOP WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,BROMATE,"Jul 1, 2015","Sep 30, 2015",Yes,Records,285,OTERO,1
CO0145300,HILLTOP WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,BROMATE,"Apr 1, 2015","Jun 30, 2015",Yes,Records,285,OTERO,1
CO0145300,HILLTOP WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,BROMATE,"Jan 1, 2015","Mar 31, 2015",Yes,Records,285,OTERO,1
CO0145300,HILLTOP WC,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,BROMATE,"Oct 1, 2014","Dec 31, 2014",Yes,Records,285,OTERO,1
CO0145330,HOLBROOK CENTER SOFT WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Oct 1, 2020","Dec 31, 2020",No,Records,51,OTERO,1
CO0145330,HOLBROOK CENTER SOFT WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Jul 1, 2020","Sep 30, 2020",No,Records,51,OTERO,1
CO0145330,HOLBROOK CENTER SOFT WA,EXCEEDED THE MAXIMUM CONTAMINANT LEVEL,COMBINED RADIUM,"Apr 1, 2020","Jun 30, 2020",No,Records,51,OTERO,1
